2.497626701369881630e-04,-5.557919503189623356e-04,9.094672277569770813e-04,5.557919503189623356e-04,-4.580363631248474121e-02,-9.058633819222450256e-03,7.970139384269714355e-02,1.106061879545450211e-02,6.266632676124572754e-02,-1.033378113061189651e-02,6.269978731870651245e-02,1.117096003144979477e-02,1.056995461112819612e-05,3.716777655426994897e-06,1.056995461112819612e-05,1.056995461112819612e-05,8.066729642450809479e-03,-4.551260266453027725e-03,1.479943562299013138e-02,4.551260266453027725e-03,-2.432543635368347168e-01,-4.841128736734390259e-02,4.775275886058807373e-01,7.627984881401062012e-02,3.844343423843383789e-01,-6.720191985368728638e-02,4.209763705730438232e-01,8.746556192636489868e-02,4.508175479713827372e-04,-7.704601739533245564e-05,4.508175479713827372e-04,2.639317826833575964e-04,1.212306786328554153e-02,-4.947270732372999191e-03,1.882413960993289948e-02,4.947270732372999191e-03,-1.345667392015457153e-01,5.260240659117698669e-02,3.432925343513488770e-01,1.464217603206634521e-01,2.892239987850189209e-01,6.176963821053504944e-02,2.962432801723480225e-01,1.067579314112663269e-01,1.136300561483949423e-04,-6.606773968087509274e-05,2.213498519267886877e-04,2.529535267967730761e-04,1.443802262656390667e-03,-1.252121641300618649e-03,2.449971390888094902e-03,1.252121641300618649e-03,-8.020739071071147919e-03,2.318282495252788067e-04,2.527375891804695129e-02,6.973655894398689270e-03,3.292905539274215698e-02,-7.473113480955362320e-03,3.292905539274215698e-02,7.581793703138828278e-03,1.557640352984890342e-04,-3.477877908153459430e-05,1.566729624755680561e-04,1.097401545848697424e-04
-6.573403719812631607e-03,4.081171005964279175e-03,6.573403719812631607e-03,4.081171005964279175e-03,1.667444407939910889e-02,4.301599226891994476e-03,3.449785709381103516e-02,7.598374504595994949e-03,3.159565478563308716e-02,-7.028310559689998627e-03,3.159565478563308716e-02,7.028310559689998627e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.522531181573867798e-03,6.470444146543741226e-03,9.522531181573867798e-03,6.470444146543741226e-03,-1.969183981418609619e-02,3.638814762234687805e-02,5.481209754943847656e-01,1.788825988769531250e-01,1.789295524358749390e-01,-5.806527100503444672e-03,1.834530532360076904e-01,3.654914721846580505e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.797923386096954346e-01,2.296181172132492065e-01,4.553424119949340820e-01,2.494523674249649048e-01,3.026557564735412598e-01,3.982105106115341187e-02,3.056316375732421875e-01,8.728033304214477539e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.411474368069320917e-04,6.682697567157447338e-04,7.291056681424379349e-04,6.682697567157447338e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.093264234252274036e-04,-2.988287014886736870e-03,3.908629994839429855e-03,2.988287014886736870e-03,9.517465514363721013e-05,-9.517465514363721013e-05,9.517465514363721013e-05,9.517465514363721013e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.394769530743360519e-03,-2.854037797078490257e-03,6.394769530743360519e-03,2.854037797078490257e-03,-1.862211674451828003e-01,-1.878485530614852905e-01,5.283543467521667480e-01,1.878485530614852905e-01,2.799544036388397217e-01,-3.562174364924430847e-02,2.799544036388397217e-01,3.562174364924430847e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.353583835065364838e-02,-7.222516927868127823e-03,2.353583835065364838e-02,7.222516927868127823e-03,-1.486570537090301514e-01,-2.081626839935779572e-02,4.079125225543975830e-01,1.222197115421295166e-01,3.504844605922698975e-01,-7.934559136629104614e-03,3.504844605922698975e-01,3.667455166578292847e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.885959930717945099e-03,-2.068890258669853210e-03,7.885959930717945099e-03,2.068890258669853210e-03,3.005375154316425323e-03,-2.181157178711146116e-04,2.009156532585620880e-02,9.358824230730533600e-03,4.077357053756713867e-02,-4.950871691107749939e-03,4.077357053756713867e-02,5.121629219502210617e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.150963478721678257e-03,-9.153492283076047897e-04,1.150963478721678257e-03,9.153492283076047897e-04,-3.106282791122794151e-03,-2.488833852112293243e-02,9.644912928342819214e-02,2.488833852112293243e-02,1.698623038828372955e-02,-3.908434882760047913e-03,1.712678186595439911e-02,3.908434882760047913e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.003338582813739777e-02,-7.212745025753974915e-03,1.186842378228902817e-02,7.212745025753974915e-03,-1.512084007263183594e-01,-1.071936115622520447e-01,5.417496562004089355e-01,1.085327342152595520e-01,3.595913946628570557e-01,-3.896273300051689148e-02,3.598138391971588135e-01,4.172518476843833923e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.087918300181627274e-03,-8.872786536812782288e-03,2.116082049906253815e-02,8.872786536812782288e-03,-9.164737164974212646e-02,5.521821603178977966e-02,3.252137303352355957e-01,1.337821632623672485e-01,3.507134914398193359e-01,-9.338837699033319950e-04,3.507134914398193359e-01,3.479929268360137939e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.521822117269039154e-04,-1.671453821472823620e-03,2.854014514014124870e-03,1.671453821472823620e-03,3.003284800797700882e-03,-4.146777209825813770e-04,2.665747888386249542e-02,6.207886151969432831e-03,3.897266462445259094e-02,-5.145926494151353836e-03,3.897266462445259094e-02,5.316990427672863007e-03,1.047053956426680088e-05,-3.681819634948624298e-06,1.047053956426680088e-05,1.047053956426680088e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.678952276706695557e-02,-1.453302949666976929e-01,4.229678809642791748e-01,1.453302949666976929e-01,9.218998998403549194e-02,-2.263584919273853302e-02,9.218998998403549194e-02,2.263584919273853302e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.240975111722946167e-01,2.314819255843758583e-03,8.127523064613342285e-01,1.864019781351089478e-02,1.805476695299148560e-01,5.379471927881240845e-03,1.805476695299148560e-01,6.464204285293817520e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.460586123168468475e-03,1.808023429475724697e-03,1.186735033988952637e-01,2.449207473546266556e-03,1.737718097865581512e-02,9.446761687286198139e-04,1.737718097865581512e-02,9.446761687286198139e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.011139437556266785e-04,-1.902891672216355801e-03,2.507579280063509941e-03,2.021509222686290741e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.735933642834424973e-03,-5.240420810878276825e-03,7.735933642834424973e-03,5.240420810878276825e-03,-8.500415086746215820e-02,-2.046786099672317505e-01,3.956734836101531982e-01,2.046786099672317505e-01,1.548090726137161255e-01,-2.589598298072814941e-02,1.548090726137161255e-01,2.752776257693767548e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.067484520375728607e-02,-1.147118583321571350e-02,2.067484520375728607e-02,1.147118583321571350e-02,8.619483560323715210e-03,-1.149546131491661072e-01,7.423729300498962402e-01,1.760998219251632690e-01,2.236248701810836792e-01,5.633465480059385300e-03,2.236248701810836792e-01,1.044519245624542236e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.561796525493264198e-03,-2.258157590404152870e-03,3.873523557558655739e-03,2.258157590404152870e-03,2.695081382989883423e-02,1.065085642039775848e-02,6.295609474182128906e-02,2.530796639621257782e-02,1.883910037577152252e-02,1.711453194729983807e-03,1.883910037577152252e-02,2.077014883980154991e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.158853717148303986e-03,1.135520054958760738e-03,5.158853717148303986e-03,1.322791795246303082e-03,-1.892619393765926361e-02,4.741231910884380341e-03,2.177357487380504608e-02,9.070974774658679962e-03,7.209064811468124390e-02,-1.648294553160667419e-02,7.209064811468124390e-02,1.648294553160667419e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.695074796676635742e-02,2.114682644605636597e-02,5.695074796676635742e-02,2.171742729842662811e-02,-9.047771990299224854e-02,4.581270366907119751e-02,1.321971565485000610e-01,5.799216777086257935e-02,3.527751564979553223e-01,-4.557989165186882019e-02,6.164805293083190918e-01,6.916277110576629639e-02,2.366304397583007812e-04,1.085694657376734540e-05,2.366304397583007812e-04,2.366304397583007812e-04,-1.143644936382770538e-02,7.745851762592792511e-03,1.143644936382770538e-02,7.745851762592792511e-03,-2.491816431283950806e-01,7.638942450284957886e-02,2.783540189266204834e-01,1.027362570166587830e-01,3.292574286460876465e-01,2.981485240161418915e-02,3.870099186897277832e-01,6.081006675958633423e-02,1.491213566623628139e-03,-3.079555172007530928e-04,1.491213566623628139e-03,3.079555172007530928e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.952937692403793335e-02,2.449352480471134186e-02,6.952937692403793335e-02,2.719383686780929565e-02,6.262487918138504028e-02,3.784981963690370321e-04,6.340762972831726074e-02,1.028820127248764038e-02,4.657802346628159285e-04,-1.976650491997133940e-05,4.657802346628159285e-04,4.265744792064651847e-05
3.830133704468607903e-03,1.203990614158101380e-04,4.496312700212001801e-03,1.321394229307770729e-03,1.145251654088497162e-02,3.577345283702015877e-03,1.925419643521308899e-02,1.470496505498886108e-02,7.196667045354843140e-02,-1.131471432745456696e-02,7.287241518497467041e-02,1.253964006900787354e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.598471753299236298e-02,-3.123133676126599312e-03,2.793270908296108246e-02,1.012129429727792740e-02,6.880126148462295532e-02,-3.111334145069122314e-02,9.371173381805419922e-02,5.805255100131034851e-02,4.833058416843414307e-01,-7.846678048372268677e-02,4.899840652942657471e-01,8.712912350893020630e-02,1.849414897151291370e-03,-1.173876080429181457e-04,1.849414897151291370e-03,5.702613852918148041e-04,1.385460142046213150e-02,-3.894391003996133804e-03,1.685352623462677002e-02,1.309942640364170074e-02,1.258867979049682617e-01,3.852386400103569031e-02,1.610282659530639648e-01,1.502021104097366333e-01,4.418372511863708496e-01,3.664448857307434082e-02,4.447043240070343018e-01,1.041584089398384094e-01,6.594436708837747574e-04,2.065699227387085557e-04,6.594436708837747574e-04,2.065699227387085557e-04,1.243496662937104702e-03,-1.245535677298903465e-04,3.397987922653555870e-03,3.936346620321273804e-03,1.514234952628612518e-02,2.729735570028424263e-03,1.825962588191032410e-02,7.664124481379985809e-03,6.463316082954406738e-02,4.809076897799968719e-03,7.112663239240646362e-02,5.893439520150423050e-03,2.561380460974760354e-05,-9.006737855088431388e-06,2.561380460974760354e-05,2.561380460974760354e-05
-2.590631134808063507e-03,-1.316026551648974419e-03,2.590631134808063507e-03,1.316026551648974419e-03,2.760370820760726929e-02,-2.914393693208694458e-02,1.370060443878173828e-01,2.914393693208694458e-02,1.062469440512359142e-03,-1.522854581708088517e-04,1.062469440512359142e-03,1.522854581708088517e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.809217013418674469e-02,-1.329707074910402298e-02,2.809217013418674469e-02,1.329707074910402298e-02,2.772422134876251221e-01,8.869295939803123474e-03,7.846732139587402344e-01,1.702056229114532471e-01,5.797709152102470398e-02,-1.582970097661018372e-02,5.797709152102470398e-02,1.684525422751903534e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.535391785204410553e-02,-1.840275526046752930e-02,3.697563707828521729e-02,1.840275526046752930e-02,1.771824657917022705e-01,-2.248239330947399139e-02,3.339363932609558105e-01,7.470426708459854126e-02,2.123338580131530762e-01,-2.561163529753684998e-02,2.123338580131530762e-01,2.686722204089164734e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.777431811206042767e-03,-1.849427237175405025e-03,7.495121564716100693e-03,2.074497053399682045e-03,1.222058292478322983e-02,1.444323803298175335e-03,1.580232568085193634e-02,3.420309629291296005e-03,4.559952393174171448e-02,-5.810061004012823105e-03,4.559952393174171448e-02,5.864046514034271240e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
